U-1, U-2, Y-3, Y-2, Yk
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,9.000000e-01,9.004589e-01,9.004589e-01,9.004589e-01
9.000000e-01,6.000000e-01,9.004589e-01,9.004589e-01,8.338261e-01
6.000000e-01,6.000000e-01,9.004589e-01,8.338261e-01,8.341762e-01
6.000000e-01,6.000000e-01,8.338261e-01,8.341762e-01,7.818615e-01
6.000000e-01,6.000000e-01,8.341762e-01,7.818615e-01,7.825584e-01
6.000000e-01,6.000000e-01,7.818615e-01,7.825584e-01,7.414819e-01
6.000000e-01,6.000000e-01,7.825584e-01,7.414819e-01,7.423605e-01
6.000000e-01,6.000000e-01,7.414819e-01,7.423605e-01,7.101052e-01
6.000000e-01,6.000000e-01,7.423605e-01,7.101052e-01,7.110552e-01
6.000000e-01,6.000000e-01,7.101052e-01,7.110552e-01,6.857247e-01
6.000000e-01,6.000000e-01,7.110552e-01,6.857247e-01,6.866748e-01
6.000000e-01,6.000000e-01,6.857247e-01,6.866748e-01,6.667809e-01
6.000000e-01,6.000000e-01,6.866748e-01,6.667809e-01,6.676874e-01
6.000000e-01,6.000000e-01,6.667809e-01,6.676874e-01,6.520617e-01
6.000000e-01,6.000000e-01,6.676874e-01,6.520617e-01,6.528994e-01
6.000000e-01,6.000000e-01,6.520617e-01,6.528994e-01,6.406254e-01
6.000000e-01,6.000000e-01,6.528994e-01,6.406254e-01,6.413822e-01
6.000000e-01,6.000000e-01,6.406254e-01,6.413822e-01,6.317399e-01
6.000000e-01,6.000000e-01,6.413822e-01,6.317399e-01,6.324119e-01
6.000000e-01,6.000000e-01,6.317399e-01,6.324119e-01,6.248364e-01
6.000000e-01,6.000000e-01,6.324119e-01,6.248364e-01,6.254252e-01
6.000000e-01,6.000000e-01,6.248364e-01,6.254252e-01,6.194732e-01
6.000000e-01,6.000000e-01,6.254252e-01,6.194732e-01,6.199834e-01
6.000000e-01,6.000000e-01,6.194732e-01,6.199834e-01,6.153065e-01
6.000000e-01,6.000000e-01,6.199834e-01,6.153065e-01,6.157448e-01
6.000000e-01,6.000000e-01,6.153065e-01,6.157448e-01,6.120695e-01
6.000000e-01,6.000000e-01,6.157448e-01,6.120695e-01,6.124433e-01
6.000000e-01,6.000000e-01,6.120695e-01,6.124433e-01,6.095549e-01
6.000000e-01,6.000000e-01,6.124433e-01,6.095549e-01,6.098716e-01
6.000000e-01,6.000000e-01,6.095549e-01,6.098716e-01,6.076014e-01
6.000000e-01,6.000000e-01,6.098716e-01,6.076014e-01,6.078684e-01
6.000000e-01,6.000000e-01,6.076014e-01,6.078684e-01,6.060840e-01
6.000000e-01,6.000000e-01,6.078684e-01,6.060840e-01,6.063081e-01
6.000000e-01,6.000000e-01,6.060840e-01,6.063081e-01,6.049054e-01
6.000000e-01,6.000000e-01,6.063081e-01,6.049054e-01,6.050925e-01
6.000000e-01,6.000000e-01,6.049054e-01,6.050925e-01,6.039898e-01
6.000000e-01,6.000000e-01,6.050925e-01,6.039898e-01,6.041456e-01
6.000000e-01,6.000000e-01,6.039898e-01,6.041456e-01,6.032787e-01
6.000000e-01,6.000000e-01,6.041456e-01,6.032787e-01,6.034080e-01
6.000000e-01,6.000000e-01,6.032787e-01,6.034080e-01,6.027263e-01
6.000000e-01,6.000000e-01,6.034080e-01,6.027263e-01,6.028334e-01
6.000000e-01,6.000000e-01,6.027263e-01,6.028334e-01,6.022973e-01
6.000000e-01,6.000000e-01,6.028334e-01,6.022973e-01,6.023858e-01
6.000000e-01,6.000000e-01,6.022973e-01,6.023858e-01,6.019641e-01
6.000000e-01,6.000000e-01,6.023858e-01,6.019641e-01,6.020370e-01
6.000000e-01,6.000000e-01,6.019641e-01,6.020370e-01,6.017053e-01
6.000000e-01,6.000000e-01,6.020370e-01,6.017053e-01,6.017652e-01
6.000000e-01,6.000000e-01,6.017053e-01,6.017652e-01,6.015043e-01
6.000000e-01,6.000000e-01,6.017652e-01,6.015043e-01,6.015535e-01
6.000000e-01,6.000000e-01,6.015043e-01,6.015535e-01,6.013483e-01
6.000000e-01,6.000000e-01,6.015535e-01,6.013483e-01,6.013886e-01
6.000000e-01,6.000000e-01,6.013483e-01,6.013886e-01,6.012270e-01
6.000000e-01,6.000000e-01,6.013886e-01,6.012270e-01,6.012600e-01
6.000000e-01,6.000000e-01,6.012270e-01,6.012600e-01,6.011330e-01
6.000000e-01,6.000000e-01,6.012600e-01,6.011330e-01,6.011599e-01
6.000000e-01,6.000000e-01,6.011330e-01,6.011599e-01,6.010600e-01
6.000000e-01,6.000000e-01,6.011599e-01,6.010600e-01,6.010818e-01
6.000000e-01,6.000000e-01,6.010600e-01,6.010818e-01,6.010033e-01
6.000000e-01,6.000000e-01,6.010818e-01,6.010033e-01,6.010211e-01
6.000000e-01,6.000000e-01,6.010033e-01,6.010211e-01,6.009593e-01
6.000000e-01,6.000000e-01,6.010211e-01,6.009593e-01,6.009737e-01
6.000000e-01,6.000000e-01,6.009593e-01,6.009737e-01,6.009251e-01
6.000000e-01,6.000000e-01,6.009737e-01,6.009251e-01,6.009368e-01
6.000000e-01,6.000000e-01,6.009251e-01,6.009368e-01,6.008985e-01
6.000000e-01,6.000000e-01,6.009368e-01,6.008985e-01,6.009080e-01
6.000000e-01,6.000000e-01,6.008985e-01,6.009080e-01,6.008779e-01
6.000000e-01,6.000000e-01,6.009080e-01,6.008779e-01,6.008855e-01
6.000000e-01,6.000000e-01,6.008779e-01,6.008855e-01,6.008619e-01
6.000000e-01,6.000000e-01,6.008855e-01,6.008619e-01,6.008680e-01
6.000000e-01,6.000000e-01,6.008619e-01,6.008680e-01,6.008494e-01
6.000000e-01,6.000000e-01,6.008680e-01,6.008494e-01,6.008544e-01
6.000000e-01,6.000000e-01,6.008494e-01,6.008544e-01,6.008399e-01
6.000000e-01,6.000000e-01,6.008544e-01,6.008399e-01,6.008438e-01
6.000000e-01,6.000000e-01,6.008399e-01,6.008438e-01,6.008323e-01
6.000000e-01,6.000000e-01,6.008438e-01,6.008323e-01,6.008356e-01
6.000000e-01,6.000000e-01,6.008323e-01,6.008356e-01,6.008265e-01
6.000000e-01,6.000000e-01,6.008356e-01,6.008265e-01,6.008291e-01
6.000000e-01,6.000000e-01,6.008265e-01,6.008291e-01,6.008220e-01
6.000000e-01,6.000000e-01,6.008291e-01,6.008220e-01,6.008241e-01
6.000000e-01,6.000000e-01,6.008220e-01,6.008241e-01,6.008184e-01
6.000000e-01,6.000000e-01,6.008241e-01,6.008184e-01,6.008202e-01
6.000000e-01,6.000000e-01,6.008184e-01,6.008202e-01,6.008157e-01
6.000000e-01,6.000000e-01,6.008202e-01,6.008157e-01,6.008171e-01
6.000000e-01,6.000000e-01,6.008157e-01,6.008171e-01,6.008136e-01
6.000000e-01,6.000000e-01,6.008171e-01,6.008136e-01,6.008147e-01
6.000000e-01,6.000000e-01,6.008136e-01,6.008147e-01,6.008120e-01
6.000000e-01,6.000000e-01,6.008147e-01,6.008120e-01,6.008129e-01
6.000000e-01,6.000000e-01,6.008120e-01,6.008129e-01,6.008107e-01
6.000000e-01,6.000000e-01,6.008129e-01,6.008107e-01,6.008115e-01
6.000000e-01,6.000000e-01,6.008107e-01,6.008115e-01,6.008098e-01
6.000000e-01,6.000000e-01,6.008115e-01,6.008098e-01,6.008103e-01
6.000000e-01,6.000000e-01,6.008098e-01,6.008103e-01,6.008090e-01
6.000000e-01,6.000000e-01,6.008103e-01,6.008090e-01,6.008095e-01
6.000000e-01,6.000000e-01,6.008090e-01,6.008095e-01,6.008084e-01
6.000000e-01,6.000000e-01,6.008095e-01,6.008084e-01,6.008088e-01
6.000000e-01,6.000000e-01,6.008084e-01,6.008088e-01,6.008079e-01
6.000000e-01,6.000000e-01,6.008088e-01,6.008079e-01,6.008083e-01
6.000000e-01,6.000000e-01,6.008079e-01,6.008083e-01,6.008075e-01
6.000000e-01,6.000000e-01,6.008083e-01,6.008075e-01,6.008078e-01
6.000000e-01,6.000000e-01,6.008075e-01,6.008078e-01,6.008072e-01
6.000000e-01,6.000000e-01,6.008078e-01,6.008072e-01,6.008075e-01
6.000000e-01,6.000000e-01,6.008072e-01,6.008075e-01,6.008070e-01
6.000000e-01,6.000000e-01,6.008075e-01,6.008070e-01,6.008072e-01
6.000000e-01,6.000000e-01,6.008070e-01,6.008072e-01,6.008069e-01
6.000000e-01,6.000000e-01,6.008072e-01,6.008069e-01,6.008070e-01
6.000000e-01,6.000000e-01,6.008069e-01,6.008070e-01,6.008068e-01
6.000000e-01,6.000000e-01,6.008070e-01,6.008068e-01,6.008068e-01
6.000000e-01,6.000000e-01,6.008068e-01,6.008068e-01,6.008067e-01
6.000000e-01,6.000000e-01,6.008068e-01,6.008067e-01,6.008067e-01
6.000000e-01,6.000000e-01,6.008067e-01,6.008067e-01,6.008066e-01
6.000000e-01,6.000000e-01,6.008067e-01,6.008066e-01,6.008066e-01
6.000000e-01,6.000000e-01,6.008066e-01,6.008066e-01,6.008066e-01
6.000000e-01,6.000000e-01,6.008066e-01,6.008066e-01,6.008066e-01
6.000000e-01,6.000000e-01,6.008066e-01,6.008066e-01,6.008066e-01
6.000000e-01,6.000000e-01,6.008066e-01,6.008066e-01,6.008066e-01
6.000000e-01,6.000000e-01,6.008066e-01,6.008066e-01,6.008066e-01
6.000000e-01,0.000000e+00,6.008066e-01,6.008066e-01,4.678321e-01
0.000000e+00,0.000000e+00,6.008066e-01,4.678321e-01,4.682385e-01
0.000000e+00,0.000000e+00,4.678321e-01,4.682385e-01,3.638401e-01
0.000000e+00,0.000000e+00,4.682385e-01,3.638401e-01,3.650016e-01
0.000000e+00,0.000000e+00,3.638401e-01,3.650016e-01,2.830316e-01
0.000000e+00,0.000000e+00,3.650016e-01,2.830316e-01,2.846048e-01
0.000000e+00,0.000000e+00,2.830316e-01,2.846048e-01,2.202394e-01
0.000000e+00,0.000000e+00,2.846048e-01,2.202394e-01,2.219939e-01
0.000000e+00,0.000000e+00,2.202394e-01,2.219939e-01,1.714480e-01
0.000000e+00,0.000000e+00,2.219939e-01,1.714480e-01,1.732332e-01
0.000000e+00,0.000000e+00,1.714480e-01,1.732332e-01,1.335365e-01
0.000000e+00,0.000000e+00,1.732332e-01,1.335365e-01,1.352583e-01
0.000000e+00,0.000000e+00,1.335365e-01,1.352583e-01,1.040795e-01
0.000000e+00,0.000000e+00,1.352583e-01,1.040795e-01,1.056828e-01
0.000000e+00,0.000000e+00,1.040795e-01,1.056828e-01,8.119213e-02
0.000000e+00,0.000000e+00,1.056828e-01,8.119213e-02,8.264851e-02
0.000000e+00,0.000000e+00,8.119213e-02,8.264851e-02,6.340968e-02
0.000000e+00,0.000000e+00,8.264851e-02,6.340968e-02,6.470829e-02
0.000000e+00,0.000000e+00,6.340968e-02,6.470829e-02,4.959386e-02
0.000000e+00,0.000000e+00,6.470829e-02,4.959386e-02,5.073533e-02
0.000000e+00,0.000000e+00,4.959386e-02,5.073533e-02,3.886013e-02
0.000000e+00,0.000000e+00,5.073533e-02,3.886013e-02,3.985211e-02
0.000000e+00,0.000000e+00,3.886013e-02,3.985211e-02,3.052117e-02
0.000000e+00,0.000000e+00,3.985211e-02,3.052117e-02,3.137523e-02
0.000000e+00,0.000000e+00,3.052117e-02,3.137523e-02,2.404285e-02
0.000000e+00,0.000000e+00,3.137523e-02,2.404285e-02,2.477251e-02
0.000000e+00,0.000000e+00,2.404285e-02,2.477251e-02,1.901015e-02
0.000000e+00,0.000000e+00,2.477251e-02,1.901015e-02,1.962949e-02
0.000000e+00,0.000000e+00,1.901015e-02,1.962949e-02,1.510059e-02
0.000000e+00,0.000000e+00,1.962949e-02,1.510059e-02,1.562336e-02
0.000000e+00,0.000000e+00,1.510059e-02,1.562336e-02,1.206362e-02
0.000000e+00,0.000000e+00,1.562336e-02,1.206362e-02,1.250276e-02
0.000000e+00,0.000000e+00,1.206362e-02,1.250276e-02,9.704553e-03
0.000000e+00,0.000000e+00,1.250276e-02,9.704553e-03,1.007188e-02
0.000000e+00,0.000000e+00,9.704553e-03,1.007188e-02,7.872120e-03
0.000000e+00,0.000000e+00,1.007188e-02,7.872120e-03,8.178249e-03
0.000000e+00,0.000000e+00,7.872120e-03,8.178249e-03,6.448790e-03
0.000000e+00,0.000000e+00,8.178249e-03,6.448790e-03,6.703094e-03
0.000000e+00,0.000000e+00,6.448790e-03,6.703094e-03,5.343281e-03
0.000000e+00,0.000000e+00,6.703094e-03,5.343281e-03,5.553901e-03
0.000000e+00,0.000000e+00,5.343281e-03,5.553901e-03,4.484639e-03
0.000000e+00,0.000000e+00,5.553901e-03,4.484639e-03,4.658617e-03
0.000000e+00,0.000000e+00,4.484639e-03,4.658617e-03,3.817767e-03
0.000000e+00,0.000000e+00,4.658617e-03,3.817767e-03,3.961131e-03
0.000000e+00,0.000000e+00,3.817767e-03,3.961131e-03,3.299847e-03
0.000000e+00,0.000000e+00,3.961131e-03,3.299847e-03,3.417738e-03
0.000000e+00,0.000000e+00,3.299847e-03,3.417738e-03,2.897628e-03
0.000000e+00,0.000000e+00,3.417738e-03,2.897628e-03,2.994373e-03
0.000000e+00,0.000000e+00,2.897628e-03,2.994373e-03,2.585270e-03
0.000000e+00,0.000000e+00,2.994373e-03,2.585270e-03,2.664521e-03
0.000000e+00,0.000000e+00,2.585270e-03,2.664521e-03,2.342701e-03
0.000000e+00,0.000000e+00,2.664521e-03,2.342701e-03,2.407514e-03
0.000000e+00,0.000000e+00,2.342701e-03,2.407514e-03,2.154350e-03
0.000000e+00,0.000000e+00,2.407514e-03,2.154350e-03,2.207264e-03
0.000000e+00,0.000000e+00,2.154350e-03,2.207264e-03,2.008095e-03
0.000000e+00,0.000000e+00,2.207264e-03,2.008095e-03,2.051234e-03
0.000000e+00,0.000000e+00,2.008095e-03,2.051234e-03,1.894526e-03
0.000000e+00,0.000000e+00,2.051234e-03,1.894526e-03,1.929663e-03
0.000000e+00,0.000000e+00,1.894526e-03,1.929663e-03,1.806356e-03
0.000000e+00,0.000000e+00,1.929663e-03,1.806356e-03,1.834936e-03
0.000000e+00,0.000000e+00,1.806356e-03,1.834936e-03,1.737893e-03
0.000000e+00,0.000000e+00,1.834936e-03,1.737893e-03,1.761116e-03
0.000000e+00,0.000000e+00,1.737893e-03,1.761116e-03,1.684740e-03
0.000000e+00,0.000000e+00,1.761116e-03,1.684740e-03,1.703590e-03
0.000000e+00,0.000000e+00,1.684740e-03,1.703590e-03,1.643479e-03
0.000000e+00,0.000000e+00,1.703590e-03,1.643479e-03,1.658760e-03
0.000000e+00,0.000000e+00,1.643479e-03,1.658760e-03,1.611441e-03
0.000000e+00,0.000000e+00,1.658760e-03,1.611441e-03,1.623824e-03
0.000000e+00,0.000000e+00,1.611441e-03,1.623824e-03,1.586579e-03
0.000000e+00,0.000000e+00,1.623824e-03,1.586579e-03,1.596592e-03
0.000000e+00,0.000000e+00,1.586579e-03,1.596592e-03,1.567274e-03
0.000000e+00,0.000000e+00,1.596592e-03,1.567274e-03,1.575373e-03
0.000000e+00,0.000000e+00,1.567274e-03,1.575373e-03,1.552291e-03
0.000000e+00,0.000000e+00,1.575373e-03,1.552291e-03,1.558840e-03
0.000000e+00,0.000000e+00,1.552291e-03,1.558840e-03,1.540661e-03
0.000000e+00,0.000000e+00,1.558840e-03,1.540661e-03,1.545951e-03
0.000000e+00,0.000000e+00,1.540661e-03,1.545951e-03,1.531631e-03
0.000000e+00,0.000000e+00,1.545951e-03,1.531631e-03,1.535900e-03
0.000000e+00,0.000000e+00,1.531631e-03,1.535900e-03,1.524620e-03
0.000000e+00,0.000000e+00,1.535900e-03,1.524620e-03,1.528077e-03
0.000000e+00,0.000000e+00,1.524620e-03,1.528077e-03,1.519181e-03
0.000000e+00,0.000000e+00,1.528077e-03,1.519181e-03,1.521967e-03
0.000000e+00,0.000000e+00,1.519181e-03,1.521967e-03,1.514964e-03
0.000000e+00,0.000000e+00,1.521967e-03,1.514964e-03,1.517206e-03
0.000000e+00,0.000000e+00,1.514964e-03,1.517206e-03,1.511686e-03
0.000000e+00,0.000000e+00,1.517206e-03,1.511686e-03,1.513496e-03
0.000000e+00,0.000000e+00,1.511686e-03,1.513496e-03,1.509145e-03
0.000000e+00,0.000000e+00,1.513496e-03,1.509145e-03,1.510605e-03
0.000000e+00,0.000000e+00,1.509145e-03,1.510605e-03,1.507178e-03
0.000000e+00,0.000000e+00,1.510605e-03,1.507178e-03,1.508348e-03
0.000000e+00,0.000000e+00,1.507178e-03,1.508348e-03,1.505651e-03
0.000000e+00,0.000000e+00,1.508348e-03,1.505651e-03,1.506589e-03
0.000000e+00,0.000000e+00,1.505651e-03,1.506589e-03,1.504466e-03
0.000000e+00,0.000000e+00,1.506589e-03,1.504466e-03,1.505218e-03
0.000000e+00,0.000000e+00,1.504466e-03,1.505218e-03,1.503550e-03
0.000000e+00,0.000000e+00,1.505218e-03,1.503550e-03,1.504153e-03
0.000000e+00,0.000000e+00,1.503550e-03,1.504153e-03,1.502834e-03
0.000000e+00,0.000000e+00,1.504153e-03,1.502834e-03,1.503326e-03
0.000000e+00,0.000000e+00,1.502834e-03,1.503326e-03,1.502283e-03
0.000000e+00,0.000000e+00,1.503326e-03,1.502283e-03,1.502678e-03
0.000000e+00,0.000000e+00,1.502283e-03,1.502678e-03,1.501858e-03
0.000000e+00,0.000000e+00,1.502678e-03,1.501858e-03,1.502171e-03
0.000000e+00,0.000000e+00,1.501858e-03,1.502171e-03,1.501530e-03
0.000000e+00,0.000000e+00,1.502171e-03,1.501530e-03,1.501776e-03
0.000000e+00,0.000000e+00,1.501530e-03,1.501776e-03,1.501270e-03
0.000000e+00,0.000000e+00,1.501776e-03,1.501270e-03,1.501463e-03
0.000000e+00,0.000000e+00,1.501270e-03,1.501463e-03,1.501068e-03
0.000000e+00,0.000000e+00,1.501463e-03,1.501068e-03,1.501225e-03
0.000000e+00,0.000000e+00,1.501068e-03,1.501225e-03,1.500912e-03
0.000000e+00,0.000000e+00,1.501225e-03,1.500912e-03,1.501046e-03
0.000000e+00,0.000000e+00,1.500912e-03,1.501046e-03,1.500793e-03
0.000000e+00,0.000000e+00,1.501046e-03,1.500793e-03,1.500897e-03
0.000000e+00,0.000000e+00,1.500793e-03,1.500897e-03,1.500696e-03
0.000000e+00,0.000000e+00,1.500897e-03,1.500696e-03,1.500778e-03
0.000000e+00,0.000000e+00,1.500696e-03,1.500778e-03,1.500629e-03
0.000000e+00,6.000000e-01,1.500778e-03,1.500629e-03,1.782187e-01
6.000000e-01,6.000000e-01,1.500629e-03,1.782187e-01,1.437766e-01
6.000000e-01,6.000000e-01,1.782187e-01,1.437766e-01,2.727307e-01
6.000000e-01,6.000000e-01,1.437766e-01,2.727307e-01,2.446505e-01
6.000000e-01,6.000000e-01,2.727307e-01,2.446505e-01,3.461158e-01
6.000000e-01,6.000000e-01,2.446505e-01,3.461158e-01,3.232520e-01
6.000000e-01,6.000000e-01,3.461158e-01,3.232520e-01,4.030944e-01
6.000000e-01,6.000000e-01,3.232520e-01,4.030944e-01,3.845004e-01
6.000000e-01,6.000000e-01,4.030944e-01,3.845004e-01,4.473328e-01
6.000000e-01,6.000000e-01,3.845004e-01,4.473328e-01,4.322281e-01
6.000000e-01,6.000000e-01,4.473328e-01,4.322281e-01,4.816781e-01
6.000000e-01,6.000000e-01,4.322281e-01,4.816781e-01,4.694208e-01
6.000000e-01,6.000000e-01,4.816781e-01,4.694208e-01,5.083418e-01
6.000000e-01,6.000000e-01,4.694208e-01,5.083418e-01,4.984047e-01
6.000000e-01,6.000000e-01,5.083418e-01,4.984047e-01,5.290409e-01
6.000000e-01,6.000000e-01,4.984047e-01,5.290409e-01,5.209923e-01
6.000000e-01,6.000000e-01,5.290409e-01,5.209923e-01,5.451090e-01
6.000000e-01,6.000000e-01,5.209923e-01,5.451090e-01,5.385957e-01
6.000000e-01,6.000000e-01,5.451090e-01,5.385957e-01,5.575817e-01
6.000000e-01,6.000000e-01,5.385957e-01,5.575817e-01,5.523150e-01
6.000000e-01,6.000000e-01,5.575817e-01,5.523150e-01,5.672630e-01
6.000000e-01,6.000000e-01,5.523150e-01,5.672630e-01,5.630076e-01
6.000000e-01,6.000000e-01,5.672630e-01,5.630076e-01,5.747773e-01
6.000000e-01,6.000000e-01,5.630076e-01,5.747773e-01,5.713415e-01
6.000000e-01,6.000000e-01,5.747773e-01,5.713415e-01,5.806093e-01
6.000000e-01,6.000000e-01,5.713415e-01,5.806093e-01,5.778371e-01
6.000000e-01,6.000000e-01,5.806093e-01,5.778371e-01,5.851356e-01
6.000000e-01,6.000000e-01,5.778371e-01,5.851356e-01,5.829002e-01
6.000000e-01,6.000000e-01,5.851356e-01,5.829002e-01,5.886481e-01
6.000000e-01,6.000000e-01,5.829002e-01,5.886481e-01,5.868467e-01
6.000000e-01,6.000000e-01,5.886481e-01,5.868467e-01,5.913738e-01
6.000000e-01,6.000000e-01,5.868467e-01,5.913738e-01,5.899231e-01
6.000000e-01,6.000000e-01,5.913738e-01,5.899231e-01,5.934889e-01
6.000000e-01,6.000000e-01,5.899231e-01,5.934889e-01,5.923213e-01
6.000000e-01,6.000000e-01,5.934889e-01,5.923213e-01,5.951301e-01
6.000000e-01,6.000000e-01,5.923213e-01,5.951301e-01,5.941907e-01
6.000000e-01,6.000000e-01,5.951301e-01,5.941907e-01,5.964035e-01
6.000000e-01,6.000000e-01,5.941907e-01,5.964035e-01,5.956481e-01
6.000000e-01,6.000000e-01,5.964035e-01,5.956481e-01,5.973914e-01
6.000000e-01,6.000000e-01,5.956481e-01,5.973914e-01,5.967842e-01
6.000000e-01,6.000000e-01,5.973914e-01,5.967842e-01,5.981578e-01
6.000000e-01,6.000000e-01,5.967842e-01,5.981578e-01,5.976701e-01
6.000000e-01,6.000000e-01,5.981578e-01,5.976701e-01,5.987523e-01
6.000000e-01,6.000000e-01,5.976701e-01,5.987523e-01,5.983607e-01
6.000000e-01,6.000000e-01,5.987523e-01,5.983607e-01,5.992135e-01
6.000000e-01,6.000000e-01,5.983607e-01,5.992135e-01,5.988991e-01
6.000000e-01,6.000000e-01,5.992135e-01,5.988991e-01,5.995712e-01
6.000000e-01,6.000000e-01,5.988991e-01,5.995712e-01,5.993190e-01
6.000000e-01,6.000000e-01,5.995712e-01,5.993190e-01,5.998486e-01
6.000000e-01,6.000000e-01,5.993190e-01,5.998486e-01,5.996464e-01
6.000000e-01,6.000000e-01,5.998486e-01,5.996464e-01,6.000638e-01
6.000000e-01,6.000000e-01,5.996464e-01,6.000638e-01,5.999017e-01
6.000000e-01,6.000000e-01,6.000638e-01,5.999017e-01,6.002308e-01
6.000000e-01,6.000000e-01,5.999017e-01,6.002308e-01,6.001008e-01
6.000000e-01,6.000000e-01,6.002308e-01,6.001008e-01,6.003602e-01
6.000000e-01,6.000000e-01,6.001008e-01,6.003602e-01,6.002561e-01
6.000000e-01,6.000000e-01,6.003602e-01,6.002561e-01,6.004606e-01
6.000000e-01,6.000000e-01,6.002561e-01,6.004606e-01,6.003772e-01
6.000000e-01,6.000000e-01,6.004606e-01,6.003772e-01,6.005384e-01
6.000000e-01,6.000000e-01,6.003772e-01,6.005384e-01,6.004716e-01
6.000000e-01,6.000000e-01,6.005384e-01,6.004716e-01,6.005987e-01
6.000000e-01,6.000000e-01,6.004716e-01,6.005987e-01,6.005453e-01
6.000000e-01,6.000000e-01,6.005987e-01,6.005453e-01,6.006454e-01
6.000000e-01,6.000000e-01,6.005453e-01,6.006454e-01,6.006027e-01
6.000000e-01,6.000000e-01,6.006454e-01,6.006027e-01,6.006817e-01
6.000000e-01,6.000000e-01,6.006027e-01,6.006817e-01,6.006474e-01
6.000000e-01,6.000000e-01,6.006817e-01,6.006474e-01,6.007098e-01
6.000000e-01,6.000000e-01,6.006474e-01,6.007098e-01,6.006824e-01
6.000000e-01,6.000000e-01,6.007098e-01,6.006824e-01,6.007316e-01
6.000000e-01,6.000000e-01,6.006824e-01,6.007316e-01,6.007097e-01
6.000000e-01,6.000000e-01,6.007316e-01,6.007097e-01,6.007484e-01
6.000000e-01,6.000000e-01,6.007097e-01,6.007484e-01,6.007310e-01
6.000000e-01,6.000000e-01,6.007484e-01,6.007310e-01,6.007615e-01
6.000000e-01,6.000000e-01,6.007310e-01,6.007615e-01,6.007475e-01
6.000000e-01,6.000000e-01,6.007615e-01,6.007475e-01,6.007716e-01
6.000000e-01,6.000000e-01,6.007475e-01,6.007716e-01,6.007605e-01
6.000000e-01,6.000000e-01,6.007716e-01,6.007605e-01,6.007795e-01
6.000000e-01,6.000000e-01,6.007605e-01,6.007795e-01,6.007705e-01
6.000000e-01,6.000000e-01,6.007795e-01,6.007705e-01,6.007856e-01
6.000000e-01,6.000000e-01,6.007705e-01,6.007856e-01,6.007784e-01
6.000000e-01,6.000000e-01,6.007856e-01,6.007784e-01,6.007903e-01
6.000000e-01,6.000000e-01,6.007784e-01,6.007903e-01,6.007845e-01
6.000000e-01,6.000000e-01,6.007903e-01,6.007845e-01,6.007940e-01
6.000000e-01,6.000000e-01,6.007845e-01,6.007940e-01,6.007893e-01
6.000000e-01,6.000000e-01,6.007940e-01,6.007893e-01,6.007968e-01
6.000000e-01,6.000000e-01,6.007893e-01,6.007968e-01,6.007931e-01
6.000000e-01,6.000000e-01,6.007968e-01,6.007931e-01,6.007990e-01
6.000000e-01,6.000000e-01,6.007931e-01,6.007990e-01,6.007960e-01
6.000000e-01,6.000000e-01,6.007990e-01,6.007960e-01,6.008006e-01
6.000000e-01,6.000000e-01,6.007960e-01,6.008006e-01,6.007982e-01
6.000000e-01,6.000000e-01,6.008006e-01,6.007982e-01,6.008019e-01
6.000000e-01,6.000000e-01,6.007982e-01,6.008019e-01,6.008000e-01
6.000000e-01,6.000000e-01,6.008019e-01,6.008000e-01,6.008029e-01
6.000000e-01,6.000000e-01,6.008000e-01,6.008029e-01,6.008014e-01
6.000000e-01,6.000000e-01,6.008029e-01,6.008014e-01,6.008037e-01
6.000000e-01,6.000000e-01,6.008014e-01,6.008037e-01,6.008025e-01
6.000000e-01,6.000000e-01,6.008037e-01,6.008025e-01,6.008042e-01
6.000000e-01,6.000000e-01,6.008025e-01,6.008042e-01,6.008034e-01
6.000000e-01,6.000000e-01,6.008042e-01,6.008034e-01,6.008047e-01
6.000000e-01,6.000000e-01,6.008034e-01,6.008047e-01,6.008041e-01
6.000000e-01,6.000000e-01,6.008047e-01,6.008041e-01,6.008051e-01
6.000000e-01,6.000000e-01,6.008041e-01,6.008051e-01,6.008046e-01
6.000000e-01,6.000000e-01,6.008051e-01,6.008046e-01,6.008054e-01
6.000000e-01,6.000000e-01,6.008046e-01,6.008054e-01,6.008050e-01
6.000000e-01,6.000000e-01,6.008054e-01,6.008050e-01,6.008056e-01
6.000000e-01,6.000000e-01,6.008050e-01,6.008056e-01,6.008053e-01
6.000000e-01,6.000000e-01,6.008056e-01,6.008053e-01,6.008058e-01
6.000000e-01,6.000000e-01,6.008053e-01,6.008058e-01,6.008055e-01
6.000000e-01,6.000000e-01,6.008058e-01,6.008055e-01,6.008060e-01
6.000000e-01,6.000000e-01,6.008055e-01,6.008060e-01,6.008056e-01
6.000000e-01,6.000000e-01,6.008060e-01,6.008056e-01,6.008060e-01
